"We are independent researchers working for ARK International, an organisation which does a lot of research on issues of social and economic development and often works with refugee communities.

We are conducting research to study people’s journeys in Europe and to the UK. We want to understand experiences in different European countries and reasons for moving onward. We are not part of the police, the state authorities or any smuggler group. We will not take your name, phone number, photo, or anything that identifies you. For this survey, your answers won’t be linked back to you and will be treated as anonymous. The information you provide will be strictly confidential. Your responses will be saved on password-protected tablets and stored on a secured server, accessible to our research team members only and used for our intended research fully anonymised. Your anonymised data will not be shared with third parties. They will automatically be permanently deleted after 2 months and you can request to have it deleted earlier by contacting this person: Laura Bird, project manager (details provided on the Data Protection sheet). From the moment of deletion it will no longer be used for analysis, generating findings and informing the research questions.

We know some of the questions may feel like a lot. We will ask about your journey, the places you travelled through, and any asylum applications you may have made in Europe. This is only to help us understand people’s experiences — it is not for the police, governments, or any authorities. Remember that your participation is voluntary, and you do not have to answer anything you do not want to. You can skip any question, pause, or stop completely at any moment, without any consequences. Taking part or not taking part will not affect your legal situation here or assistance you may get from NGOs, it will not affect your relationship with any person or organisation.",Do you confirm that you understand the purpose of the survey and that you freely agree to take part?,"If ‘No’, thank them and politely end the survey.",Do you understand that you can stop the survey at any time?,"If ‘No’, thank them and politely end the survey.",Have you already participated in this survey before?,"Before we start, do you feel well enough and comfortable to answer questions for about 10–15 minutes?","If ‘No’, thank them and politely end the survey.",How old are you?,Are you planning to leave France/Belgium within the next 12 months?,"If ‘No’, thank them and politely end the survey.",What is your destination country?,"If other than UK, thank them and politely end the survey.",Enumerator: record the gender of the respondent (do not ask),Specify other gender,What is your country of birth?,First language(s); languages spoken,First language(s); languages spoken/Amharic,First language(s); languages spoken/Arabic,First language(s); languages spoken/Dari,First language(s); languages spoken/Hindi,First language(s); languages spoken/English,First language(s); languages spoken/Farsi,First language(s); languages spoken/French,First language(s); languages spoken/Kurdish,First language(s); languages spoken/Pashto,First language(s); languages spoken/Tigrinya,First language(s); languages spoken/Urdu,First language(s); languages spoken/Vietnamese,First language(s); languages spoken/Tigrinya,First language(s); languages spoken/Other,First language(s); languages spoken/Local dialect,First language(s); languages spoken/Prefer not to say,Specify local dialect,Specify other language,What is your educational background?,Specify other educational background,Who are you traveling with right now? (select all that apply),Who are you traveling with right now? (select all that apply)/Alone,Who are you traveling with right now? (select all that apply)/With partner,Who are you traveling with right now? (select all that apply)/With children,Who are you traveling with right now? (select all that apply)/With other family members,Who are you traveling with right now? (select all that apply)/With friends,Who are you traveling with right now? (select all that apply)/With people I met on the way,Who are you traveling with right now? (select all that apply)/Prefer not to say,Who are you traveling with right now? (select all that apply)/Other,Specify other travelling arrangement,How many dependents are travelling with you?,What is your marital status?,Specify other marital status,"Do you have family members, relatives, or close contacts living in the UK?",When did you first arrive in Europe?,Do you have legal residency in a European country at the moment?,What type of legal residency do you have?,Specify other residency type,Have you applied for asylum since you arrived in the EU?,Where did you apply for asylum for the first time?,How long have you stayed in the country where you claimed asylum for the first time?,What was the outcome of your first asylum application?,"If you received a negative decision, have you appealed?",Have you claimed asylum in any other EU country?,How long have you stayed in the country where you claimed asylum for the second time? Enter number of months.,What was the outcome of your second asylum application?,At what point in your journey did you decide to try to reach the UK?,Have you tried to cross to the UK by boat before?,Do you intend on claiming asylum in the UK?,Did you experience difficulties or challenges related to your stay in European countries ?,"When you were living in European countries, what were the main difficulties or challenges you faced?","When you were living in European countries, what were the main difficulties or challenges you faced?/Asylum procedures","When you were living in European countries, what were the main difficulties or challenges you faced?/Long delays or uncertainty","When you were living in European countries, what were the main difficulties or challenges you faced?/Accommodation conditions","When you were living in European countries, what were the main difficulties or challenges you faced?/Racism and discrimination","When you were living in European countries, what were the main difficulties or challenges you faced?/Barriers to practising religious, social, and cultural obligations","When you were living in European countries, what were the main difficulties or challenges you faced?/No right to work or difficulty to find work","When you were living in European countries, what were the main difficulties or challenges you faced?/Having to radically change my academic, educational, or professional path","When you were living in European countries, what were the main difficulties or challenges you faced?/Living without legal status / documentation","When you were living in European countries, what were the main difficulties or challenges you faced?/Lack of family or social connections","When you were living in European countries, what were the main difficulties or challenges you faced?/Safety concerns","When you were living in European countries, what were the main difficulties or challenges you faced?/Barriers related to gender, family responsibilities or childcare","When you were living in European countries, what were the main difficulties or challenges you faced?/Challenges related to disability or health needs","When you were living in European countries, what were the main difficulties or challenges you faced?/Homelessness","When you were living in European countries, what were the main difficulties or challenges you faced?/Other","When you were living in European countries, what were the main difficulties or challenges you faced?/Prefer not to say","When you were living in European countries, what were the main difficulties or challenges you faced?/I do not know","When you were living in European countries, what were the main difficulties or challenges you faced?/Language barriers","When you were living in European countries, what were the main difficulties or challenges you faced?/Personal circumstances/issues",Specify other difficulty,What do you expect will be possible for you in the UK?,What do you expect will be possible for you in the UK?/I will have my asylum claim accepted,What do you expect will be possible for you in the UK?/I will be able to stay undocumented,What do you expect will be possible for you in the UK?/Family or friends will help me settle,What do you expect will be possible for you in the UK?/I speak English and it will be easier for me to communicate,What do you expect will be possible for you in the UK?/I think it will be easier to work and support myself in the UK,What do you expect will be possible for you in the UK?/I expect things to be similar to other EU countries,What do you expect will be possible for you in the UK?/I hope to feel safe and stable,What do you expect will be possible for you in the UK?/I will find work easily,What do you expect will be possible for you in the UK?/I will receive state benefits,What do you expect will be possible for you in the UK?/I will be able to bring my family members,What do you expect will be possible for you in the UK?/I will be able to continue the same or similar academic or professional path,What do you expect will be possible for you in the UK?/Prefer not to say,What do you expect will be possible for you in the UK?/I do not know,What do you expect will be possible for you in the UK?/Prefer not to say,What do you expect will be possible for you in the UK?/Other,Specify other expectation in the UK,Where did you get most of your information about the UK asylum system? (select all that apply),Where did you get most of your information about the UK asylum system? (select all that apply)/Friends or family,Where did you get most of your information about the UK asylum system? (select all that apply)/People who already went to the UK,Where did you get most of your information about the UK asylum system? (select all that apply)/Social media,Where did you get most of your information about the UK asylum system? (select all that apply)/Smugglers / facilitators,Where did you get most of your information about the UK asylum system? (select all that apply)/NGOs or support organisations,Where did you get most of your information about the UK asylum system? (select all that apply)/Official sources / government,Where did you get most of your information about the UK asylum system? (select all that apply)/Other,Where did you get most of your information about the UK asylum system? (select all that apply)/I do not know,Where did you get most of your information about the UK asylum system? (select all that apply)/Prefer not to say,Where did you get most of your information about the UK asylum system? (select all that apply)/Personal experience,Specify other information source,"Compared to EU countries, do you think your chances of being granted asylum are higher or lower in the UK?",What do you think usually happens to someone if their asylum claim is not accepted in the UK?,Is there something important/relevant regarding your onward migration to the UK that you would like to mention here?,Would you be willing to participate in a longer follow-up interview now or at a later date?,"If you participate in a follow-up interview, do you consent for us to link your responses from this survey to the follow-up interview using a code (no name or phone number)?",link_code,"Your link code is: ${link_code}. Please save this code. If you later take part in the follow-up interview, you will be asked to share this code so we can link your responses.","Do you have questions, comments or feedback on the survey or on how this information will be used?","Thank you very much for your time. This interview is anonymous. If at any point you need support, here is a leaflet with information about organisations that provide help in this area.",Enumerator: Name or ID,Enumerator: Date of the survey,Enumerator: Location of the survey,Specify other location,Enumerator: Survey language,Specify other language,Enumerator: Format of survey,Enumerator: Where is the survey taking place?,Specify other setting,Enumerator: Other relevant information,"If ‘No’, thank them and politely end the survey.","If ‘No’, explain again that the respondent is free to stop at any moment, that they don’t have to answer any question they don’t want to and that nothing will happen if they choose not to continue. After re-explaining, ask again if the respondent understands they can stop the survey at any time. If they say ‘No’, thank them and politely end the survey.","If ‘No’, thank them and politely end the survey.",Enumerator: Where is the survey taking place?,Please self-describe your gender,Add here a closing note and any other information to be collected in determined non-eligible. E.g. for calc of response rates.,"If respondent has claimed asylum in another other country, record which country, which year, and what was the outcome (positive, negative or no decision).","Compared to the country where you have claimed asylum, do you think the UK asylum system is:",Do you feel informed about potential legal channels to migrate to the UK?,"A – ""Applying for asylum does not guarantee the right to stay in the UK""","B – ""If asylum is refused, people cannot be returned from the UK""","C – ""If someone claims asylum in the UK and has claimed asylum in another EU country before, the UK can return them to this country""","D – ""All asylum seekers receive the same benefits as UK citizens""",Are you willing to follow up with a more in-depth interview (about 1–1.5 hours)?,"Thank you very much for your time. This interview is anonymous. If at any point you need support, here is a leaflet with information about organisations that provide help in this area.",Would you like us to carry on now or at a later time/date?,Preferred contact method,Contact details (number/email),_id,_uuid,_submission_time,_validation_status,_notes,_status,_submitted_by,__version__,_tags,meta/rootUuid,_index
,Yes,,Yes,,No,Yes,,33,Yes,,United Kingdom,,Male,,Palestine,Arabic English,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,Tertiary education / University,,With partner With children,0,1,1,0,0,0,0,0,,3,Married,,No,2020,No,,,Yes,France,3-11 months,Negative decision,"No, I did not want to",Yes,1,Awaiting a decision,After arriving in Europe,"No, never",Yes,Yes,"Asylum procedures Long delays or uncertainty Accommodation conditions Barriers to practising religious, social, and cultural obligations No right to work or difficulty to find work Living without legal status / documentation Language barriers",1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,,I will have my asylum claim accepted I speak English and it will be easier for me to communicate I think it will be easier to work and support myself in the UK I hope to feel safe and stable I will find work easily I will be able to bring my family members,1,0,0,1,1,0,1,1,0,1,0,,0,0,0,,People who already went to the UK Social media,0,1,1,0,0,0,0,0,0,0,,Somewhat higher in the UK,"They will be able to stay in the UK, even without legal status",The legal situation is very bad and slow in europe,No,,,,No,,Ali habbal,2026-02-13,Other,Aalst,Arabic,,Phone,Other,From home,,,,,,,,,,,,,,,,,,,,748469621,2fc92417-2733-4322-ab9b-fcaf42066ab3,2026-02-13,,,submitted_via_web,,vNfrTbKaxYhVVUwGCc7DZs,,uuid:2fc92417-2733-4322-ab9b-fcaf42066ab3,45
,Yes,,Yes,,No,Yes,,30,Yes,,United Kingdom,,Male,,Syria,Arabic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Alone With friends,1,0,0,0,1,0,0,0,,0,Divorced,,Yes,2024,No,,,Yes,Belgium,1 to 2 years,Negative decision,Yes,No,,,After arriving in Europe,"No, never",Yes,Yes,"Asylum procedures Long delays or uncertainty Accommodation conditions Barriers to practising religious, social, and cultural obligations Living without legal status / documentation Language barriers",1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,,I will have my asylum claim accepted I will be able to stay undocumented I think it will be easier to work and support myself in the UK I hope to feel safe and stable,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,,Friends or family Social media,1,0,1,0,0,0,0,0,0,0,,Somewhat higher in the UK,"They will be able to stay in the UK, even without legal status",No,Yes,Yes,417798,,No,,Ali habbal,2026-02-13,Other,East vlanderen,Arabic,,In-person,"Indoor setting (shelter/NGO venue, public venue)",,,,,,,,,,,,,,,,,,,,,748562520,27fcbbac-3cf5-44c0-b1b9-a8ee690df7b4,2026-02-13,,,submitted_via_web,,vPBVTTjaePbtzH8qdcwwwH,,uuid:27fcbbac-3cf5-44c0-b1b9-a8ee690df7b4,46
,Yes,,Yes,,No,Yes,,30,Yes,,United Kingdom,,Male,,Kurdistan syria,Kurdish Arabic,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,Secondary school,,Alone,1,0,0,0,0,0,0,0,,0,Single,,Yes,2024,No,,,No,,,,,No,,,Before leaving my home country,"No, never",Yes,Yes,Accommodation conditions Living without legal status / documentation,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,I will have my asylum claim accepted I hope to feel safe and stable,1,0,0,0,0,0,1,0,0,0,0,,0,0,0,,Friends or family,1,0,0,0,0,0,0,0,0,0,,Much higher in the UK,I do not know,Living protected in UK,No,,,,No,,Neshtman,2026-02-13,Other,Reims france,Other,Kurdish,In-person,"Indoor setting (shelter/NGO venue, public venue)",,No,,,,,,,,,,,,,,,,,,,748625469,954b0be3-d197-47c0-831c-04b270e5fb1a,2026-02-13,,,submitted_via_web,neshtmankhalaf_2026,vwvgeUpniDjo8ictooUJxu,,uuid:954b0be3-d197-47c0-831c-04b270e5fb1a,47
,Yes,,Yes,,No,Yes,,26,Yes,,United Kingdom,,Female,,Kurdistan syria,Arabic English Kurdish,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,Tertiary education / University,,Alone,1,0,0,0,0,0,0,0,,0,Single,,Yes,2024,No,,,No,,,,,No,,,Before leaving my home country,"No, never",Yes,Yes,Lack of family or social connections Accommodation conditions,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,I will have my asylum claim accepted I will find work easily I will receive state benefits I will be able to bring my family members,1,0,0,0,0,0,0,1,1,1,0,,0,0,0,,Friends or family,1,0,0,0,0,0,0,0,0,0,,I do not know,I do not know,I speak english I will find a job easily,No,,,,No,,Neshtman,2026-02-13,Other,Reims france,Other,Kurdish,In-person,"Indoor setting (shelter/NGO venue, public venue)",,No,,,,,,,,,,,,,,,,,,,748625470,86cc8f01-404b-4a92-8511-040e9a830aee,2026-02-13,,,submitted_via_web,neshtmankhalaf_2026,vwvgeUpniDjo8ictooUJxu,,uuid:86cc8f01-404b-4a92-8511-040e9a830aee,48
,Yes,,Yes,,No,Yes,,43,Yes,,United Kingdom,,Male,,Eritrea,Tigrinya,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Primary school,,Alone,1,0,0,0,0,0,0,0,,,Divorced,,Yes,2020,Yes,"Proof of stay (Annex 26, récépissé)",,Yes,Italy,Over 2 years,Positive decision (refugee status or subsidiary protection),,Yes,4,Negative decision,After arriving in Europe,"No, never",Yes,Yes,"Asylum procedures Accommodation conditions Barriers to practising religious, social, and cultural obligations No right to work or difficulty to find work Lack of family or social connections Homelessness Language barriers Personal circumstances/issues",1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,,I will have my asylum claim accepted I think it will be easier to work and support myself in the UK,1,0,0,0,1,0,0,0,0,0,0,,0,0,0,,Friends or family People who already went to the UK Social media,1,1,1,0,0,0,0,0,0,0,,About the same,Prefer not to say,,No,,,,No,,Daniel,2026-02-16,Brussels,,Tigrinya,,In-person,"Indoor setting (shelter/NGO venue, public venue)",,,,,,,,,,,,,,,,,,,,,749076177,c503b61a-242c-4397-a0e2-4d73bf91c286,2026-02-16,,,submitted_via_web,,vNfrTbKaxYhVVUwGCc7DZs,,uuid:c503b61a-242c-4397-a0e2-4d73bf91c286,49
,Yes,,Yes,,No,Yes,,39,Yes,,United Kingdom,,Male,,Ethiopia,Tigrinya,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,Tertiary education / University,,Alone,1,0,0,0,0,0,0,0,,,Married,,Yes,2025,No,,,I do not know,,,,,,,,Before leaving my home country,"Yes, 2–4 times",Yes,Yes,Accommodation conditions Homelessness Language barriers Personal circumstances/issues,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,,I will have my asylum claim accepted Family or friends will help me settle I think it will be easier to work and support myself in the UK I will find work easily I will be able to bring my family members,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,,People who already went to the UK Social media,0,1,1,0,0,0,0,0,0,0,,Somewhat higher in the UK,I do not know,,No,,,,,,Daniel,2026-02-16,Brussels,,Amharic,,In-person,"Indoor setting (shelter/NGO venue, public venue)",,,,,,,,,,,,,,,,,,,,,749103532,4ab28248-e221-4249-b0ff-019e633150bb,2026-02-16,,,submitted_via_web,,vPBVTTjaePbtzH8qdcwwwH,,uuid:4ab28248-e221-4249-b0ff-019e633150bb,50
,Yes,,Yes,,No,Yes,,39,Yes,,United Kingdom,,Male,,Kurdistan syria,Arabic Kurdish English,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,Secondary school / High school,,Alone With other family members,1,0,0,1,0,0,0,0,,4,Married,,Yes,2023,Yes,Permanent residency,,Yes,France,Less than 3 months,Positive decision (refugee status or subsidiary protection),,No,,,After arriving in Europe,"No, never",Yes,Yes,Accommodation conditions Language barriers No right to work or difficulty to find work,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,I will have my asylum claim accepted I hope to feel safe and stable,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Friends or family Social media,1,0,1,0,0,0,0,0,0,0,,Much higher in the UK,I do not know,Safe and language,No,,,,No ,,Neshtman ,2026-02-16,Other,Paris,Other,Kurdish,Phone,"Indoor setting (shelter/NGO venue, public venue)",,France supporting syrian intern govenment push me to go to UK,,,,,,,,,,,,,,,,,,,749165050,8425bc2c-6258-4c5d-a3db-240ddb0694bf,2026-02-16,,,submitted_via_web,neshtmankhalaf_2026,vPBVTTjaePbtzH8qdcwwwH,,uuid:8425bc2c-6258-4c5d-a3db-240ddb0694bf,51
,Yes,,Yes,,No,Yes,,31,Yes,,United Kingdom,,Male,,Kurdistan syria,Arabic Kurdish Other,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,German,Secondary school / High school,,With other family members,0,0,0,1,0,0,0,0,,1,Married,,Yes,2023,No,,,Yes,Germany,Less than 3 months,Negative decision,Yes,No,,,After arriving in Europe,"No, never",Yes,Yes,Asylum procedures Safety concerns Lack of family or social connections Language barriers No right to work or difficulty to find work,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,,I will have my asylum claim accepted I hope to feel safe and stable I will be able to bring my family members,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,Friends or family Social media,1,0,1,0,0,0,0,0,0,0,,I do not know,I do not know,"Uk will accept my asylum and will find a work as Germany is supporting syrian intern government now againsting kurds , and Germany wants to return us to Syria and I can not and syrian gov arrest my brother in Aleppo sine Jan 2026 and we have no info about him , even in Germany I heard syrian telling that we are going to kill kurds , we are kurds we can not accept Qayda and isis in Syia",No,,,,"I want a place safe for us and my family I can take this risk to have just an opportunity in this life and we deserve it , since two years I could not see my son and my family is in Syria in danger as there identity kurds and I have nothing I can do for them , and some time I want to kill myself so taking a boat is nothing for me when am seeing the situation in syria now ",,Neshtman ,2026-02-16,Other,Anizy le grand ,Other,Kurdish ,Phone,"Indoor setting (shelter/NGO venue, public venue)",,No ,,,,,,,,,,,,,,,,,,,749165056,69a0b95e-bf54-4f06-8f25-223a073a5c59,2026-02-16,,,submitted_via_web,neshtmankhalaf_2026,vPBVTTjaePbtzH8qdcwwwH,,uuid:69a0b95e-bf54-4f06-8f25-223a073a5c59,52
,Yes,,Yes,,No,Yes,,45,Yes,,United Kingdom,,Male,,Kurdistan syria,Kurdish Arabic English Other,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,,German,Secondary school / High school,,Alone,1,0,0,0,0,0,0,0,,0,Married,,Yes,2023,Yes,"Proof of stay (Annex 26, récépissé)",,Yes,Germany,Less than 3 months,Negative decision,Yes,No,,,After arriving in Europe,"No, never",Yes,Yes,Asylum procedures Accommodation conditions No right to work or difficulty to find work Safety concerns Language barriers Long delays or uncertainty,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,,I speak English and it will be easier for me to communicate I will have my asylum claim accepted I think it will be easier to work and support myself in the UK I will be able to bring my family members,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,,Friends or family,1,0,0,0,0,0,0,0,0,0,,Much higher in the UK,They will be returned to their country of origin,"Bring my family easily , language , they are out of EU and Kurdsare safe there",No,,,,I want to go legaly if you can help me to go there and protect my family which are in Kurdistan Syrian ,,Neshtman ,2026-02-16,Other,Anizy ,Other,Kurdish,Phone,"Indoor setting (shelter/NGO venue, public venue)",,No ,,,,,,,,,,,,,,,,,,,749172028,7f2600d8-f29e-40e3-aa3f-fabb4015809a,2026-02-16,,,submitted_via_web,neshtmankhalaf_2026,vPBVTTjaePbtzH8qdcwwwH,,uuid:7f2600d8-f29e-40e3-aa3f-fabb4015809a,53
,Yes,,Yes,,No,Yes,,33,Yes,,United Kingdom,,Male,,Afghanistan,Pashto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,Secondary school,,With other family members,0,0,0,1,0,0,0,0,,5,Married,,No,2009,Yes,Permanent residency,,Yes,France,Over 2 years,Positive decision (refugee status or subsidiary protection),,No,,,After arriving in Europe,"No, never",Maybe,Yes,,,,,,,,,,,,,,,,,,,,,I will have my asylum claim accepted,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,,Friends or family,1,0,0,0,0,0,0,0,0,0,,About the same,I do not know,Non,No,,,,Non,,Alam,2026-02-12,Other,Lambersart,Farsi/Dari,,In-person,"Indoor setting (shelter/NGO venue, public venue)",,Non,,,,,,,,,,,,,,,,,,,749212156,8052c1ae-79fd-4eb1-8871-342039b26c52,2026-02-16,,,submitted_via_web,nasrollahalam_2026,vwvgeUpniDjo8ictooUJxu,,uuid:8052c1ae-79fd-4eb1-8871-342039b26c52,54
,Yes,,Yes,,No,Yes,,23,Yes,,United Kingdom,,Male,,Afghanistan,Pashto Farsi,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,,Secondary school,,Alone,1,0,0,0,0,0,0,0,,0,Single,,No,2023,Yes,Permanent residency,,Yes,Germany,Over 2 years,Positive decision (refugee status or subsidiary protection),,No,,,After arriving in Europe,"No, never",Maybe,Yes,Asylum procedures Accommodation conditions Language barriers,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,I will have my asylum claim accepted,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,,Friends or family,1,0,0,0,0,0,0,0,0,0,,About the same,I do not know,Non,No,,,,Non,,Alam,2026-02-12,Other,"Lamberssat
",Farsi/Dari,,Phone,"Indoor setting (shelter/NGO venue, public venue)",,Non,,,,,,,,,,,,,,,,,,,749212158,891e853f-183d-4fdc-8a4a-b89c76dbd9cc,2026-02-16,,,submitted_via_web,nasrollahalam_2026,vwvgeUpniDjo8ictooUJxu,,uuid:891e853f-183d-4fdc-8a4a-b89c76dbd9cc,55
,Yes,,Yes,,No,Yes,,19,Yes,,United Kingdom,,Male,,Afghanistan,Dari,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Primary school,,Alone,1,0,0,0,0,0,0,0,,0,Single,,No,2025,Yes,Permanent residency,,Yes,Greece,3-11 months,Negative decision,Yes,No,,,After arriving in Europe,"No, never",I do not know,Yes,Asylum procedures Long delays or uncertainty Accommodation conditions Racism and discrimination Homelessness Language barriers,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,,,I will have my asylum claim accepted I think it will be easier to work and support myself in the UK,1,0,0,0,1,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,Somewhat higher in the UK,"They will be able to stay in the UK, even without legal status","The yong afghans forced to uk ,because of negatife in germany and other countries",No,,,,Non,,Alam,2026-02-13,Other,Lille,Farsi/Dari,,Phone,"Indoor setting (shelter/NGO venue, public venue)",,Alam,,,,,,,,,,,,,,,,,,,749212160,759c63f1-347f-44d0-8e07-aa73faa2c6da,2026-02-16,,,submitted_via_web,nasrollahalam_2026,vwvgeUpniDjo8ictooUJxu,,uuid:759c63f1-347f-44d0-8e07-aa73faa2c6da,56
,Yes,,Yes,,No,Yes,,27,Yes,,United Kingdom,,Male,,Kurdistan syria Rojava,Arabic Kurdish Other,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,German,Secondary school / High school,,With friends,0,0,0,0,1,0,0,0,,2,Married,,Yes,2022,Yes,"Proof of stay (Annex 26, récépissé)",,Yes,Germany,Less than 3 months,Negative decision,"No, I did not want to",No,,,After arriving in Europe,"No, never",Yes,Yes,Asylum procedures Language barriers No right to work or difficulty to find work Lack of family or social connections Long delays or uncertainty,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,,I will have my asylum claim accepted I think it will be easier to work and support myself in the UK I will be able to bring my family members I will find work easily,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,,Friends or family Social media,1,0,1,0,0,0,0,0,0,0,,Much higher in the UK,They will be returned to a European country where they previously stayed or applied for asylum,Asylum process is easier and language,No,,,,No,,Neshtman,2026-02-16,Other,Anizy,Other,Kurdish ,Phone,"Indoor setting (shelter/NGO venue, public venue)",,No,,,,,,,,,,,,,,,,,,,749231593,c5bb35d4-5389-48b2-ba55-e34526fda939,2026-02-16,,,submitted_via_web,neshtmankhalaf_2026,vPBVTTjaePbtzH8qdcwwwH,,uuid:c5bb35d4-5389-48b2-ba55-e34526fda939,57
,Yes,,Yes,,No,Yes,,39,Yes,,United Kingdom,,Male,,Kurdistan syria ,Arabic Kurdish Other English,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,,Turkish ,Secondary school / High school,,Alone,1,0,0,0,0,0,0,0,,0,Married,,Yes,2022,Yes,Temporary residency (work or education visa),,Yes,Netherlands,Less than 3 months,Awaiting a decision,,Yes,1,Negative decision,After arriving in Europe,"No, never",Yes,Yes,Asylum procedures Long delays or uncertainty Accommodation conditions No right to work or difficulty to find work Language barriers,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,I will have my asylum claim accepted I will find work easily I will be able to bring my family members,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,Friends or family Social media,1,0,1,0,0,0,0,0,0,0,,Much higher in the UK,I do not know,Protection and familly joining easily,Yes,Yes,717193,,No ,,Neshtman,2026-02-16,Other,Anizy ,Other,Kurdish,Phone,"Indoor setting (shelter/NGO venue, public venue)",,No,,,,,,,,,,,,,,,,,,,749243043,7a1a9806-9b7c-43a0-aff0-dcb6bd407b81,2026-02-16,,,submitted_via_web,neshtmankhalaf_2026,vPBVTTjaePbtzH8qdcwwwH,,uuid:7a1a9806-9b7c-43a0-aff0-dcb6bd407b81,58
,Yes,,Yes,,No,Yes,,23,Yes,,United Kingdom,,Male,,Ethiopiia,Amharic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Secondary school / High school,,With friends,0,0,0,0,1,0,0,0,,,Single,,Yes,2025,No,,,No,,,,,,,,Before leaving my home country,"Yes, 2–4 times",Yes,Yes,"Accommodation conditions Barriers to practising religious, social, and cultural obligations Lack of family or social connections Homelessness Language barriers",0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,,Family or friends will help me settle I speak English and it will be easier for me to communicate I think it will be easier to work and support myself in the UK I hope to feel safe and stable I will be able to continue the same or similar academic or professional path,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,,Friends or family People who already went to the UK Social media,1,1,1,0,0,0,0,0,0,0,,I do not know,I do not know,,No,,,,,,Daniel,2026-02-17,Brussels,,Amharic,,In-person,"Indoor setting (shelter/NGO venue, public venue)",,,,,,,,,,,,,,,,,,,,,749361736,77fb2d1f-b602-4500-8a32-134585cf55be,2026-02-17,,,submitted_via_web,,vPBVTTjaePbtzH8qdcwwwH,,uuid:77fb2d1f-b602-4500-8a32-134585cf55be,59
