ID,Do you confirm that you understand the purpose of the survey and that you freely agree to take part?,Have you already participated in this survey before?,"Before we start, do you feel well enough and comfortable to answer questions for about 10–15 minutes?",How old are you?,Age,Are you planning to leave France/Belgium within the next 12 months?,"If ‘No’, thank them and politely end the survey.",What is your destination country?,"If other than UK, thank them and politely end the survey.",Gender,Nationality 1,Nationality 2,What is your country of birth?,First language(s); languages spoken,First language(s); languages spoken/Amharic,First language(s); languages spoken/Arabic,First language(s); languages spoken/Dari,First language(s); languages spoken/Hindi,First language(s); languages spoken/English,First language(s); languages spoken/Farsi,First language(s); languages spoken/French,First language(s); languages spoken/Kurdish,First language(s); languages spoken/Pashto,First language(s); languages spoken/Tigrinya,First language(s); languages spoken/Urdu,First language(s); languages spoken/Vietnamese,First language(s); languages spoken/Tigrinya,First language(s); languages spoken/Other,First language(s); languages spoken/Local dialect,First language(s); languages spoken/Prefer not to say,Specify other language,What is your educational background?,Specify other educational background,Education,Who are you traveling with right now? (select all that apply),Who are you traveling with right now? (select all that apply)/Alone,Who are you traveling with right now? (select all that apply)/With partner,Who are you traveling with right now? (select all that apply)/With children,Who are you traveling with right now? (select all that apply)/With other family members,Who are you traveling with right now? (select all that apply)/With friends,Who are you traveling with right now? (select all that apply)/With people I met on the way,Who are you traveling with right now? (select all that apply)/Prefer not to say,Who are you traveling with right now? (select all that apply)/Other,How many dependents are travelling with you?,What is your marital status?,Specify other marital status,"Do you have family members, relatives, or close contacts living in the UK?",Match?,When did you first arrive in Europe?,Arrival in Europe,Do you have legal residency in a European country at the moment?,What type of legal residency do you have?,Specify other residency type,Have you applied for asylum since you arrived in the EU?,Where did you apply for asylum for the first time?,How long have you stayed in the country where you claimed asylum for the first time?,What was the outcome of your first asylum application?,"If you received a negative decision, have you appealed?",Have you claimed asylum in any other EU country?,Number of asylum applications,How long have you stayed in the country where you claimed asylum for the second time? Enter number of months.,What was the outcome of your second asylum application?,At what point in your journey did you decide to try to reach the UK?,Have you tried to cross to the UK by boat before?,Do you intend on claiming asylum in the UK?,Did you experience difficulties or challenges related to your stay in European countries ?,"When you were living in European countries, what were the main difficulties or challenges you faced?","When you were living in European countries, what were the main difficulties or challenges you faced?/Asylum procedures","When you were living in European countries, what were the main difficulties or challenges you faced?/Long delays or uncertainty","When you were living in European countries, what were the main difficulties or challenges you faced?/Accommodation conditions","When you were living in European countries, what were the main difficulties or challenges you faced?/Racism and discrimination","When you were living in European countries, what were the main difficulties or challenges you faced?/Barriers to practising religious, social, and cultural obligations","When you were living in European countries, what were the main difficulties or challenges you faced?/No right to work or difficulty to find work","When you were living in European countries, what were the main difficulties or challenges you faced?/Having to radically change my academic, educational, or professional path","When you were living in European countries, what were the main difficulties or challenges you faced?/Living without legal status / documentation","When you were living in European countries, what were the main difficulties or challenges you faced?/Lack of family or social connections","When you were living in European countries, what were the main difficulties or challenges you faced?/Safety concerns","When you were living in European countries, what were the main difficulties or challenges you faced?/Barriers related to gender, family responsibilities or childcare","When you were living in European countries, what were the main difficulties or challenges you faced?/Challenges related to disability or health needs","When you were living in European countries, what were the main difficulties or challenges you faced?/Homelessness","When you were living in European countries, what were the main difficulties or challenges you faced?/Other","When you were living in European countries, what were the main difficulties or challenges you faced?/Prefer not to say","When you were living in European countries, what were the main difficulties or challenges you faced?/I do not know","When you were living in European countries, what were the main difficulties or challenges you faced?/Language barriers","When you were living in European countries, what were the main difficulties or challenges you faced?/Personal circumstances/issues",Specify other difficulty,What do you expect will be possible for you in the UK?,What do you expect will be possible for you in the UK?/I will have my asylum claim accepted,What do you expect will be possible for you in the UK?/I will be able to stay undocumented,What do you expect will be possible for you in the UK?/Family or friends will help me settle,What do you expect will be possible for you in the UK?/I speak English and it will be easier for me to communicate,What do you expect will be possible for you in the UK?/I think it will be easier to work and support myself in the UK,What do you expect will be possible for you in the UK?/I expect things to be similar to other EU countries,What do you expect will be possible for you in the UK?/I hope to feel safe and stable,What do you expect will be possible for you in the UK?/I will find work easily,What do you expect will be possible for you in the UK?/I will receive state benefits,What do you expect will be possible for you in the UK?/I will be able to bring my family members,What do you expect will be possible for you in the UK?/I will be able to continue the same or similar academic or professional path,What do you expect will be possible for you in the UK?/Prefer not to say,What do you expect will be possible for you in the UK?/I do not know,What do you expect will be possible for you in the UK?/Prefer not to say,What do you expect will be possible for you in the UK?/Other,Specify other expectation in the UK,Where did you get most of your information about the UK asylum system? (select all that apply),Where did you get most of your information about the UK asylum system? (select all that apply)/Friends or family,Where did you get most of your information about the UK asylum system? (select all that apply)/People who already went to the UK,Where did you get most of your information about the UK asylum system? (select all that apply)/Social media,Where did you get most of your information about the UK asylum system? (select all that apply)/Smugglers / facilitators,Where did you get most of your information about the UK asylum system? (select all that apply)/NGOs or support organisations,Where did you get most of your information about the UK asylum system? (select all that apply)/Official sources / government,Where did you get most of your information about the UK asylum system? (select all that apply)/Other,Where did you get most of your information about the UK asylum system? (select all that apply)/I do not know,Where did you get most of your information about the UK asylum system? (select all that apply)/Prefer not to say,Where did you get most of your information about the UK asylum system? (select all that apply)/Personal experience,"Compared to EU countries, do you think your chances of being granted asylum are higher or lower in the UK?",Asylum chances,What do you think usually happens to someone if their asylum claim is not accepted in the UK?,Is there something important/relevant regarding your onward migration to the UK that you would like to mention here?,Number of countries,No countries (cat),Country 1,Date 1,Stay 1,Country 2,Date 2,Stay2,Country 3,Date 3,Stay 3,Country 4,Date 4,Stay 4,Country 5,Date 5,Stay 5,Country 6,Date 6,Stay 6,Country 7,Date 7,Stay 7,Country 8,Date 8,Stay 8,Country 9,Date 9,Stay 9,Would you be willing to participate in a longer follow-up interview now or at a later date?,link_code,Enumerator: Name or ID,Enumerator: Location of the survey,Specify other location,Enumerator: Survey language,Specify other language,Enumerator: Format of survey,Enumerator: Where is the survey taking place?,Specify other setting,Enumerator: Other relevant information,"If respondent has claimed asylum in another other country, record which country, which year, and what was the outcome (positive, negative or no decision).",_submitted_by,_index,uuid
74,Yes,No,Yes,61,55-66,Yes,,United Kingdom,,Male,Kuwait,Kuwait,Kuwait,Arabic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No formal education,,Primary or below,Alone,1,0,0,0,0,0,0,0,Missing,Married,,Yes,Match,2025,2025,No,,,No,,,,,,0,,,Before leaving my home country,"Yes, 2–4 times",Yes,Yes,Homelessness Accommodation conditions Living without legal status / documentation Lack of family or social connections Other,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,Safty violance no food andno human condition,I do not know,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Friends or family,1,0,0,0,0,0,0,0,0,0,Much higher in the UK,Higher in the UK,"They will be able to stay in the UK, even without legal status",Kuwait stateless,2,2,Greece,2025,0,France,2025,1,,,,,,,,,,,,,,,,,,,,,,No,,Neshtman,Calais,,Arabic,,In-person,"Outdoor setting (street, informal camp)",,No,,neshtmankhalaf_2026,74,750160723
75,Yes,No,Yes,66,55-66,Yes,,United Kingdom,,Male,Kuwait,Kuwait,Kuwait,Arabic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No formal education,,Primary or below,Alone,1,0,0,0,0,0,0,0,0,Married,,Yes,Match,2025,2025,No,,,No,,,,,,0,,,Before leaving my home country,"Yes, 2–4 times",Yes,Yes,Homelessness Accommodation conditions Living without legal status / documentation Safety concerns No right to work or difficulty to find work,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,,I do not know,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,I do not know,0,0,0,0,0,0,0,1,0,0,Much higher in the UK,Higher in the UK,I do not know,Uk respect humanity am stateless will protect meand my family,2,2,Greece,2025,0,France,2025,1,,,,,,,,,,,,,,,,,,,,,,No,,Neshtman,Calais,,Arabic,,In-person,"Outdoor setting (street, informal camp)",,No,,neshtmankhalaf_2026,75,750160725
76,Yes,No,Yes,27,25-34,Yes,,United Kingdom,,Male,Kuwait,Kuwait,Kuwait,Arabic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No formal education,,Primary or below,Alone,1,0,0,0,0,0,0,0,Missing,Married,,No,Match,2026,2026,No,,,No,,,,,,0,,,Before leaving my home country,"Yes, 2–4 times",Yes,Yes,Homelessness Accommodation conditions No right to work or difficulty to find work Safety concerns,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,,I will have my asylum claim accepted,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Friends or family,1,0,0,0,0,0,0,0,0,0,Much higher in the UK,Higher in the UK,I do not know,Kuwait stateless I need protection,2,2,Greece,2026,0,France,2026,0,,,,,,,,,,,,,,,,,,,,,,No,,Neshtman,Calais,,Arabic,,In-person,"Outdoor setting (street, informal camp)",,No,,neshtmankhalaf_2026,76,750160728
79,Yes,No,Yes,46,45-54,Yes,,United Kingdom,,Male,Kuwait,Kuwait,Kuwait,Arabic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No formal education,,Primary or below,Alone,1,0,0,0,0,0,0,0,0,Married,,Yes,Match,2026,2026,No,,,No,,,,,,0,,,Before leaving my home country,"No, never",Yes,Yes,Homelessness Accommodation conditions Safety concerns,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,I will have my asylum claim accepted,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Friends or family,1,0,0,0,0,0,0,0,0,0,Much higher in the UK,Higher in the UK,I do not know,Kuwait statelesswithout any rights I need aplace safefor meand my family to live as human,1,1,France,2026,0,,,,,,,,,,,,,,,,,,,,,,,,,No,,Neshtman,Calais,,Arabic,,In-person,"Outdoor setting (street, informal camp)",,No,,neshtmankhalaf_2026,79,750160738
142,Yes,No,Yes,45,45-54,Yes,,United Kingdom,,Male,Kuwait,Kuwait,Kuwait,Arabic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No formal education,,Primary or below,Alone,1,0,0,0,0,0,0,0,0,Married,,Yes,Match,2026,2026,No,,,No,,,,,,0,,,Before leaving my home country,"Yes, once",Yes,Yes,Homelessness Safety concerns Racism and discrimination Accommodation conditions,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,I will have my asylum claim accepted,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Friends or family,1,0,0,0,0,0,0,0,0,0,Much higher in the UK,Higher in the UK,I do not know,Kuwaity statless I have no right in my country,2,2,Italy,2026,0,France,2026,0,,,,,,,,,,,,,,,,,,,,,,No,,Neshtman,Other,Loon plage,Arabic,,In-person,"Outdoor setting (street, informal camp)",,No,,neshtmankhalaf_2026,142,751870752
143,Yes,No,Yes,37,35-44,Yes,,United Kingdom,,Male,Kuwait,Kuwait,Kuwait,Arabic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No formal education,,Primary or below,Alone,1,0,0,0,0,0,0,0,0,Married,,Yes,Match,2025,2025,No,,,No,,,,,,0,,,Before leaving my home country,"No, never",Yes,Yes,Racism and discrimination Homelessness Safety concerns Accommodation conditions Lack of family or social connections,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,,I will have my asylum claim accepted,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Friends or family,1,0,0,0,0,0,0,0,0,0,Much higher in the UK,Higher in the UK,"They will be able to stay in the UK, even without legal status",Kuwaity statless without any right,2,2,Germany,2025,0,France,2025,1,,,,,,,,,,,,,,,,,,,,,,No,,Neshtman,Other,Loon plage,Arabic,,In-person,"Outdoor setting (street, informal camp)",,No,,neshtmankhalaf_2026,143,751870756
144,Yes,No,Yes,18,18-24,Yes,,United Kingdom,,Male,Kuwait,Kuwait,Kuwait,Arabic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No formal education,,Primary or below,Alone,1,0,0,0,0,0,0,0,0,Single,,Yes,Match,2026,2026,No,,,No,,,,,,0,,,Before leaving my home country,"Yes, 2–4 times",Yes,Yes,Racism and discrimination Accommodation conditions Living without legal status / documentation Safety concerns Homelessness,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,,I do not know,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Friends or family,1,0,0,0,0,0,0,0,0,0,Much higher in the UK,Higher in the UK,I do not know,Kuwaity statless withoutvany right,2,2,Greece,2026,0,France,2026,0,,,,,,,,,,,,,,,,,,,,,,No,,Neshtman,Other,Loon plage,Arabic,,In-person,"Outdoor setting (street, informal camp)",,No,,neshtmankhalaf_2026,144,751870758
149,Yes,No,Yes,48,45-54,Yes,,United Kingdom,,Male,Kuwait,Kuwait,Kuwait,Arabic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No formal education,,Primary or below,Alone,1,0,0,0,0,0,0,0,0,Married,,Yes,Match,2026,2026,No,,,No,,,,,,0,,,Before leaving my home country,"Yes, 2–4 times",Yes,Yes,Accommodation conditions Racism and discrimination Homelessness Living without legal status / documentation Lack of family or social connections,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,,Missing,,,,,,,,,,,,,,,,,Friends or family,1,0,0,0,0,0,0,0,0,0,Much higher in the UK,Higher in the UK,I do not know,Kuwaity statless hevtried several times british polices attack them and one friend is in the hospital now,1,1,France,2026,0,,,,,,,,,,,,,,,,,,,,,,,,,No,,Neshtman,Other,Loon plage,Arabic,,In-person,"Outdoor setting (street, informal camp)",,No,,neshtmankhalaf_2026,149,751870777
150,Yes,No,Yes,45,45-54,Yes,,United Kingdom,,Male,Kuwait,Kuwait,Kuwait,Arabic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No formal education,,Primary or below,Alone,1,0,0,0,0,0,0,0,0,Married,,Yes,Match,2026,2026,No,,,No,,,,,,0,,,Before leaving my home country,"Yes, 2–4 times",Yes,Yes,Accommodation conditions Racism and discrimination No right to work or difficulty to find work Lack of family or social connections Safety concerns Homelessness,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,,I will have my asylum claim accepted,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Friends or family,1,0,0,0,0,0,0,0,0,0,Much higher in the UK,Higher in the UK,"They will be able to stay in the UK, even without legal status",Kuwaity statless no right,1,1,France,2026,0,,,,,,,,,,,,,,,,,,,,,,,,,No,,Neshtman,Other,Loon plage,Arabic,,In-person,"Outdoor setting (street, informal camp)",,No,,neshtmankhalaf_2026,150,751870779
65,Yes,No,Yes,56,55-66,Yes,,United Kingdom,,Female,Kurdish,Other,Lebanon,Kurdish Arabic,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,No formal education,,Primary or below,With friends,0,0,0,0,1,0,0,0,Missing,Widowed,,Yes,Match,2024,2024,No,,,Yes,Germany,Less than 3 months,Negative decision,Yes,No,1,,,After arriving in Europe,"No, never",Yes,Yes,Asylum procedures,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,I will have my asylum claim accepted I hope to feel safe and stable,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Friends or family,1,0,0,0,0,0,0,0,0,0,Much higher in the UK,Higher in the UK,I do not know,No,2,2,Greece,2024,0,Germany,2024,2,,,,,,,,,,,,,,,,,,,,,,No,,Neshtman,Other,On line Anizy,Other,Kurdish,Phone,"Indoor setting (shelter/NGO venue, public venue)",,No,,neshtmankhalaf_2026,65,749554664
78,Yes,No,Yes,24,18-24,Yes,,United Kingdom,,Male,Other,Other,Lebanon,Arabic English,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Secondary school / High school,,Secondary,Alone,1,0,0,0,0,0,0,0,Missing,Married,,No,Match,2025,2025,No,,,Yes,Belgium,Less than 3 months,Awaiting a decision,,No,1,,,After arriving in Europe,"No, never",Yes,Yes,Asylum procedures Accommodation conditions Homelessness Safety concerns,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,I will have my asylum claim accepted,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Friends or family Social media,1,0,1,0,0,0,0,0,0,0,Much higher in the UK,Higher in the UK,"They will be able to stay in the UK, even without legal status",I am Phalstinian have no country and no protectio. No life,4,4+,Italy,2025,0,Switzerland,2025,0,Belgium,2025,1,France,2026,0,,,,,,,,,,,,,,,,No,,Neshtman,Calais,,Arabic,,In-person,"Outdoor setting (street, informal camp)",,No,,neshtmankhalaf_2026,78,750160735
176,Yes,No,Yes,28,25-34,Yes,,United Kingdom,,Male,Other,Other,Mali,French,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,Primary school,,Primary or below,Alone,1,0,0,0,0,0,0,0,0,Single,,No,Match,2024,2024,Yes,Temporary residency (work or education visa),,Yes,Greece,Over 2 years,Positive decision (refugee status or subsidiary protection),,No,1,,,After arriving in Europe,"No, never",Yes,Yes,"Racism and discrimination Barriers to practising religious, social, and cultural obligations Accommodation conditions",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,I think it will be easier to work and support myself in the UK I will have my asylum claim accepted,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Social media I do not know,0,0,1,0,0,0,0,1,0,0,About the same,About the same,I do not know,Le racisme me fait trop mal,3,3,Greece,2024,0,Italy,2024,1,France,2025,1,,,,,,,,,,,,,,,,,,,No,,Abdel,Other,Paris la chapelle,French,,In-person,"Outdoor setting (street, informal camp)",,Non,,abdel_744,176,752746662
1,Yes,No,Yes,18,18-24,Yes,,United Kingdom,,Missing,Other,Other,Missing,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Oromo,Missing,,Missing,With partner Prefer not to say,0,1,0,0,0,0,1,0,0,Married,,Yes,No Match,2007,2016 and before,Yes,"Proof of stay (Annex 26, récépissé)",,Yes,Belgium,Over 2 years,Awaiting a decision,,No,1,,,Missing,Missing,Yes,Yes,Asylum procedures,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,I will find work easily,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,,Missing,,,,,,,,,,,Somewhat lower in the UK,Lower in the UK,They will be returned to their country of origin,,3,3,Iceland,2014,2,Other,2016,8,Belgium,2024,2,,,,,,,,,,,,,,,,,,,Yes,,Dan,Brussels,,English,,In-person,"Indoor setting (shelter/NGO venue, public venue)",,,,,1,743872185
5,Yes,No,Yes,27,25-34,Yes,,United Kingdom,,Male,Other,Other,Morocco,Arabic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Missing,,Missing,With other family members,0,0,0,1,0,0,0,0,2,Single,,No,Match,2020,2020-2023,No,,,Yes,France,3-11 months,Negative decision,"No, I did not want to",Yes,2+,3,Awaiting a decision,After arriving in Europe,"Yes, once",Yes,Yes,Asylum procedures Long delays or uncertainty Living without legal status / documentation Homelessness Language barriers,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,I will have my asylum claim accepted Family or friends will help me settle I think it will be easier to work and support myself in the UK I will be able to bring my family members,1,0,1,0,1,0,0,0,0,1,0,,0,0,0,,Friends or family Social media,1,0,1,0,0,0,0,0,0,0,Somewhat higher in the UK,Higher in the UK,They will be detained and/or removed from the UK,,3,3,Greece,2020,1,France,2021,1,Belgium,2022,4,,,,,,,,,,,,,,,,,,,Yes,652395,Ali habbal,Brussels,,Arabic,,In-person,"Indoor setting (shelter/NGO venue, public venue)",,,,,5,744568660
11,Yes,No,Yes,29,25-34,Yes,,United Kingdom,,Male,Other,Other,Morocco,Arabic French,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,Secondary school / High school,,Secondary,Alone,1,0,0,0,0,0,0,0,0,Single,,Yes,Match,2022,2020-2023,No,,,Yes,Belgium,1 to 2 years,Negative decision,Yes,I prefer not to say,Other,,,After arriving in Europe,"Yes, once",Yes,Yes,"Asylum procedures Long delays or uncertainty Racism and discrimination Barriers to practising religious, social, and cultural obligations Living without legal status / documentation Homelessness",1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,,I will have my asylum claim accepted Family or friends will help me settle I will receive state benefits I will be able to bring my family members I will be able to continue the same or similar academic or professional path,1,0,1,0,0,0,0,0,1,1,1,,0,0,0,,Friends or family People who already went to the UK Social media NGOs or support organisations,1,1,1,0,1,0,0,0,0,0,Much higher in the UK,Higher in the UK,"They will be able to stay in the UK, even without legal status",,2,2,Italy,2022,2,Belgium,2024,2,,,,,,,,,,,,,,,,,,,,,,Yes,847021,Ali habbal,Brussels,,Arabic,,In-person,"Indoor setting (shelter/NGO venue, public venue)",,,,,11,746118723
39,Yes,No,Yes,33,25-34,Yes,,United Kingdom,,Male,Other,Other,Morocco,Arabic French,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,Primary school,,Primary or below,Alone,1,0,0,0,0,0,0,0,0,Single,,No,Match,2024,2024,No,,,No,,,,,,0,,,After arriving in Europe,"Yes, once",Yes,Yes,"Accommodation conditions Racism and discrimination Barriers to practising religious, social, and cultural obligations No right to work or difficulty to find work Living without legal status / documentation Safety concerns Homelessness",0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,,I will have my asylum claim accepted I hope to feel safe and stable I will find work easily I will receive state benefits I will be able to bring my family members I will be able to continue the same or similar academic or professional path,1,0,0,0,0,0,1,1,1,1,1,,0,0,0,,People who already went to the UK Social media Smugglers / facilitators,0,1,1,1,0,0,0,0,0,0,Somewhat higher in the UK,Higher in the UK,"They will be able to stay in the UK, even without legal status",No,2,2,France,2024,1,Belgium,2025,1,,,,,,,,,,,,,,,,,,,,,,No,,Ali habbal,Brussels,,Arabic,,In-person,"Outdoor setting (street, informal camp)",,,,,39,748217007
61,Yes,No,Yes,33,25-34,Yes,,United Kingdom,,Male,Other,Other,Morocco,Arabic French,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,Tertiary education / University,,Tertiary,With partner,0,1,0,0,0,0,0,0,1,Married,,Yes,Match,2019,2017-2019,No,,,No,,,,,,0,,,After arriving in Europe,"No, never",Yes,Yes,"Accommodation conditions Racism and discrimination Barriers to practising religious, social, and cultural obligations Having to radically change my academic, educational, or professional path",0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,I will have my asylum claim accepted I think it will be easier to work and support myself in the UK I hope to feel safe and stable I will find work easily I will receive state benefits I will be able to bring my family members,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,,Friends or family People who already went to the UK Social media,1,1,1,0,0,0,0,0,0,0,Somewhat higher in the UK,Higher in the UK,"They will be able to stay in the UK, even without legal status",No,1,1,France,2019,3,,2022,,,,,,,,,,,,,,,,,,,,,,,Yes,929517,Ali habbal,Other,East vlanderen,Arabic,,In-person,"Indoor setting (shelter/NGO venue, public venue)",,,,,61,749473530
37,Yes,No,Yes,32,25-34,Yes,,United Kingdom,,Male,Other,Other,Palestine,Arabic English,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Secondary school / High school,,Secondary,With partner,0,1,0,0,0,0,0,0,1,Married,,No,Match,2020,2020-2023,No,,,Yes,Belgium,Over 2 years,Negative decision,Yes,No,1,,,After arriving in Europe,"No, never",Yes,Yes,"Asylum procedures Long delays or uncertainty Accommodation conditions Racism and discrimination Barriers to practising religious, social, and cultural obligations Living without legal status / documentation Safety concerns Personal circumstances/issues",1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,,I will have my asylum claim accepted I think it will be easier to work and support myself in the UK I hope to feel safe and stable I will find work easily,1,0,0,0,1,0,1,1,0,0,0,,0,0,0,,People who already went to the UK Social media,0,1,1,0,0,0,0,0,0,0,Much higher in the UK,Higher in the UK,They will be returned to a European country where they previously stayed or applied for asylum,No,2,2,Italy,2020,2,Belgium,2022,4,,,,,,,,,,,,,,,,,,,,,,No,,Ali habbal,Brussels,,Arabic,,In-person,"Outdoor setting (street, informal camp)",,,,,37,747955266
45,Yes,No,Yes,33,25-34,Yes,,United Kingdom,,Male,Other,Other,Palestine,Arabic English,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Tertiary education / University,,Tertiary,With partner With children,0,1,1,0,0,0,0,0,3,Married,,No,Match,2020,2020-2023,No,,,Yes,France,3-11 months,Negative decision,"No, I did not want to",Yes,2+,1,Awaiting a decision,After arriving in Europe,"No, never",Yes,Yes,"Asylum procedures Long delays or uncertainty Accommodation conditions Barriers to practising religious, social, and cultural obligations No right to work or difficulty to find work Living without legal status / documentation Language barriers",1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,,I will have my asylum claim accepted I speak English and it will be easier for me to communicate I think it will be easier to work and support myself in the UK I hope to feel safe and stable I will find work easily I will be able to bring my family members,1,0,0,1,1,0,1,1,0,1,0,,0,0,0,,People who already went to the UK Social media,0,1,1,0,0,0,0,0,0,0,Somewhat higher in the UK,Higher in the UK,"They will be able to stay in the UK, even without legal status",The legal situation is very bad and slow in europe,3,3,Bulgaria,2020,2,France,2022,1,Belgium,2023,3,,,,,,,,,,,,,,,,,,,No,,Ali habbal,Other,Aalst,Arabic,,Phone,Other,From home,,,,45,748469621
72,Yes,No,Yes,30,25-34,Yes,,United Kingdom,,Male,Other,Other,Somalia,English Arabic,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Tertiary education / University,,Tertiary,Alone,1,0,0,0,0,0,0,0,0,Single,,Yes,Match,2025,2025,No,,,No,,,,,,0,,,Before leaving my home country,"No, never",Yes,Yes,Homelessness Accommodation conditions,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,I will have my asylum claim accepted,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Social media,0,0,1,0,0,0,0,0,0,0,Much higher in the UK,Higher in the UK,I do not know,No,2,2,Italy,2025,0,France,2025,1,,,,,,,,,,,,,,,,,,,,,,No,,Neshtman,Calais,,English,,In-person,"Outdoor setting (street, informal camp)",,No,,neshtmankhalaf_2026,72,750160717
7,Yes,No,Yes,27,25-34,Yes,,United Kingdom,,Male,Sudan,Sudan,Sudan,Arabic English,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Secondary school / High school,,Secondary,With friends,0,0,0,0,1,0,0,0,0,Single,,Yes,Match,2024,2024,No,,,Yes,Belgium,1 to 2 years,Negative decision,I do not know,I prefer not to say,Other,,,After arriving in Europe,"Yes, once",Yes,Yes,Asylum procedures Long delays or uncertainty Accommodation conditions No right to work or difficulty to find work Living without legal status / documentation Lack of family or social connections,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,,I will have my asylum claim accepted Family or friends will help me settle I speak English and it will be easier for me to communicate I think it will be easier to work and support myself in the UK I hope to feel safe and stable I will find work easily,1,0,1,1,1,0,1,1,0,0,0,,0,0,0,,Friends or family People who already went to the UK Social media,1,1,1,0,0,0,0,0,0,0,Much higher in the UK,Higher in the UK,I do not know,I have friends in uk i speak englishi beleive i wouldfeel more happier since the paperwork is handled there,2,2,Netherlands,2024,1,Belgium,2025,1,,,,,,,,,,,,,,,,,,,,,,Yes,1080454,Ali habbal,Brussels,,Arabic,,In-person,"Indoor setting (shelter/NGO venue, public venue)",,,,,7,745244486
